Gene,logFC,logCPM,F,PValue,FDR
SLC19A1,-0.619060165558377,6.15792595675246,42.428157032655,2.04410045851968e-06,0.000156859726741337
CHPF2,-0.764060108313454,5.21423333776214,42.3981364560006,2.05440094961258e-06,0.000156952596442526
SGSH,-0.659461490210103,4.76837547748009,42.0463913567148,2.17914547352966e-06,0.000165749452625388
PPID,0.529678666683556,6.30123302154868,41.9582831371649,2.21164039753525e-06,0.000166785819380561
SMG5,-0.509338077838487,7.70856292081898,41.9570710848974,2.21209038793864e-06,0.000166785819380561
MIR222HG,0.727194295677098,4.96646346651686,41.8798069551301,2.24107910015593e-06,0.000168236833666488
FAAP100,-0.833255923344178,5.72682435787815,41.7587644294073,2.28730730247267e-06,0.000170963843655814
SPG7,-0.489928495978411,6.41655848247715,41.7229570236814,2.30117046518971e-06,0.000171258660568817
WDR4,-0.603504838448466,5.53591044270298,41.6279780347555,2.33843896283463e-06,0.00017308559065466
AGRN,-0.50972763336287,6.30911959604826,41.6094576604268,2.34576787983264e-06,0.00017308559065466
S100A11,0.827502328283637,4.99406627523768,41.4131044396202,2.42519107521284e-06,0.000177354761331296
VAMP2,0.518547631983987,6.47378402867631,41.4099468615505,2.42647633365474e-06,0.000177354761331296
ANAPC2,-0.62239250241624,5.73341316863203,41.3906831492413,2.43444216584717e-06,0.000177354761331296
TAF3,0.549017372523441,5.32880470422773,41.3024159596533,2.47124279063809e-06,0.000179279319425031
SLC39A4,0.669071769328803,5.13098102143988,41.2724329386616,2.48388628298734e-06,0.000179442596493972
H1F0,0.60451028794051,7.94745393203285,41.1591319877336,2.53229481489865e-06,0.000181928338133017
TRPC4AP,-0.501626306868185,6.59628158813674,41.142783048469,2.53936809278681e-06,0.000181928338133017
PARP2,0.506932130511806,6.30831513776225,41.028907214671,2.58922860137277e-06,0.000184102035441381
ATP5MF,0.669379046784658,7.66146550712966,41.0248255751959,2.59103409082912e-06,0.000184102035441381
ING2,0.704841844723791,4.00693783198764,40.9783831494784,2.61177298607246e-06,0.00018481505072757
VPS51,-0.675623598137478,5.84711734118706,40.8891154379151,2.65192427696634e-06,0.000186890304351432
EXT2,-0.531652075956918,6.19766753681696,40.8216090933628,2.68277849489414e-06,0.000187131305830376
COX17,0.688919320392035,5.57253475630547,40.7953362085468,2.69489847243261e-06,0.000187131305830376
HOXB8,0.568511992723805,5.99213470157112,40.737768164518,2.72166121857552e-06,0.000187131305830376
PLBD2,0.969441221392737,6.23968175504419,40.7318694077905,2.72441927404596e-06,0.000187131305830376
SDCCAG8,0.655073393678222,4.62911889222187,40.7262072103083,2.72710261010525e-06,0.000187131305830376
ESYT1,-0.502800073285533,6.76769266026553,40.7065932019517,2.7362756385e-06,0.000187131305830376
SLC25A17,-0.59968139619058,6.05245827376064,40.7005306365024,2.73913092172904e-06,0.000187131305830376
AAR2,-0.60997489385069,5.51909877787844,40.6943627988619,2.74204913558931e-06,0.000187131305830376
VIM,0.413864524857957,8.28266189851996,40.6674931635041,2.75472732899521e-06,0.000187256386072564
TBRG4,-0.563757192091693,6.72199174122213,40.5096556539519,2.83062129853057e-06,0.000190965223343535
DHCR24,-0.532018980521416,7.85012521521847,40.508039891448,2.83140838503099e-06,0.000190965223343535
PUM3,0.508466563827554,5.73727278417794,40.4444540797575,2.86264151302161e-06,0.00019232049947016
CENPH,0.546652580941567,6.28558716801741,40.3625471779525,2.90342529739685e-06,0.000194304423197109
LINC01976,0.936101183926776,3.74825244238544,40.2646444359707,2.95313404519246e-06,0.000196868001638197
SRSF4,0.430764165933505,8.36990911325771,40.2012693936477,2.98561018417758e-06,0.000197613010045879
SLU7,0.513939714081054,6.41745051758446,40.1982009415976,2.98720002443962e-06,0.000197613010045879
TAF12,0.693042455195662,5.46391602237192,40.0823348726385,3.04786119448395e-06,0.000200856379328091
HMGB2,0.485472302243095,8.56752337835453,39.9845569013393,3.10009473401444e-06,0.000203521808659671
CCNH,0.478819587104027,5.478352272113,39.8368370985779,3.18089768417336e-06,0.000208035528086884
PYCR3,-0.711338298406194,5.46547502527284,39.7918643551846,3.20597709896667e-06,0.000208884530531164
